238,"1969-09-09 5:15:38",35.794,137.063,10,6.3,"mw","iscgem804274","eastern Honshu, Japan","earthquake"
239,"1969-09-11 3:17:02",26.158,128.525,25.9,5.6,"mw","iscgem804348","Ryukyu Islands, Japan","earthquake"
240,"1969-09-12 8:57:08",51.207,-179.222,34.2,6.7,"mw","iscgem804402","Andreanof Islands, Aleutian Islands, Alaska","earthquake"
241,"1969-09-12 15:00:18",51.102,-179.142,35,5.5,"mw","iscgem804421","Andreanof Islands, Aleutian Islands, Alaska","earthquake"
242,"1969-09-13 11:52:13",43.144,147.648,34.1,5.7,"mw","iscgem804452","Kuril Islands","earthquake"
243,"1969-09-14 14:46:23",39.643,74.952,30,5.8,"mw","iscgem804493","southern Xinjiang, China","earthquake"
244,"1969-09-14 16:15:26",39.637,74.781,30,5.6,"mw","iscgem804497","southern Xinjiang, China","earthquake"
245,"1969-09-15 14:45:42",51.827,175.366,33.5,5.5,"mw","iscgem804530","Rat Islands, Aleutian Islands, Alaska","earthquake"
246,"1969-09-15 18:47:42",45.532,151.738,38.8,5.5,"mw","iscgem804536","Kuril Islands","earthquake"
247,"1969-09-16 8:00:36",27.069,127.327,92.5,5.5,"mw","iscgem804552","Ryukyu Islands, Japan","earthquake"
248,"1969-09-16 14:30:01",37.3141667,-116.4606667,1.2,5.82,"ml","ci3326197","52km NNE of Beatty, NV","nuclear explosion"
249,"1969-09-17 18:40:52",31.041,131.458,35,6,"mw","iscgem804588","Kyushu, Japan","earthquake"
250,"1969-09-17 18:51:11",31.035,131.207,35,5.8,"mw","iscgem804590","Kyushu, Japan","earthquake"
251,"1969-09-19 1:29:38",6.031,125.36,92.8,5.7,"mw","iscgemsup804622","Mindanao, Philippines","earthquake"
252,"1969-09-20 5:08:57",58.406,-32.168,10,6.1,"mw","iscgem804674","Reykjanes Ridge","earthquake"
253,"1969-09-20 8:56:44",-3.082,141.973,25,5.6,"mw","iscgem804682","New Guinea, Papua New Guinea","earthquake"
254,"1969-09-20 15:26:39",1.684,-101.067,10,6.2,"mw","iscgem804698","Galapagos Triple Junction region","earthquake"
255,"1969-09-22 1:46:15",2.922,95.795,30,6,"mw","iscgem804761","Simeulue, Indonesia","earthquake"
256,"1969-09-22 13:47:51",4.876,-32.684,10,5.5,"mw","iscgem804777","central Mid-Atlantic Ridge","earthquake"
257,"1969-09-23 22:37:27",18.729,-106.929,25,6.1,"mw","iscgem804817","off the coast of Jalisco, Mexico","earthquake"
258,"1969-09-24 18:03:19",15.291,-45.741,10,6.8,"mw","iscgem804847","northern Mid-Atlantic Ridge","earthquake"
259,"1969-09-27 4:02:17",43.686,147.207,48.5,5.6,"mw","iscgem804916","Kuril Islands","earthquake"
260,"1969-09-27 9:04:04",-60.925,-55.595,25,6,"mw","iscgem804921","South Shetland Islands","earthquake"
261,"1969-09-29 16:19:59",-7.195,128.747,131,5.8,"mw","iscgem804997","Kepulauan Barat Daya, Indonesia","earthquake"
262,"1969-09-29 17:58:39",43.335,147.772,25.2,5.8,"mw","iscgem804999","Kuril Islands","earthquake"
263,"1969-09-29 20:03:30",-33.268,19.386,15,6.3,"mw","iscgem805003","South Africa","earthquake"
264,"1969-09-30 17:51:40",-31.66,-177.823,15,6.2,"mw","iscgem805035","Kermadec Islands region","earthquake"
265,"1969-10-01 5:05:48",-11.841,-75.051,10,6.6,"mw","iscgem802947","central Peru","earthquake"
266,"1969-10-01 5:58:14",-11.803,-74.942,10,5.8,"mw","iscgem802957","central Peru","earthquake"
267,"1969-10-01 8:28:16",-11.842,-75.031,10,6,"mw","iscgem802962","central Peru","earthquake"
268,"1969-10-01 17:10:55",0.638,-84.982,15,6.3,"mw","iscgem802975","off the coast of Ecuador","earthquake"
269,"1969-10-01 19:53:15",-60.793,-19.785,10,5.7,"mw","iscgem802980","east of the South Sandwich Islands","earthquake"
270,"1969-10-03 1:33:20",-33.016,-177.933,20,5.7,"mw","iscgem803028","south of the Kermadec Islands","earthquake"
271,"1969-10-06 12:48:05",15.041,120.018,45,5.8,"mw","iscgem803147","Luzon, Philippines","earthquake"
272,"1969-10-13 1:02:31",39.691,20.593,20,5.6,"mw","iscgem803357","Greece-Albania border region","earthquake"
273,"1969-10-13 6:56:03",-18.746,169.423,245,5.9,"mw","iscgem803363","Vanuatu","earthquake"
274,"1969-10-17 1:25:14",23.041,94.636,135,6.3,"mw","iscgem803481","Myanmar","earthquake"
275,"1969-10-18 8:44:02",52.474,173.413,27.4,5.6,"mw","iscgem803516","Near Islands, Aleutian Islands, Alaska","earthquake"
276,"1969-10-20 15:20:39",17.358,-95.198,96.5,5.6,"mw","iscgem803587","Oaxaca, Mexico","earthquake"
277,"1969-10-21 20:53:47",51.297,-179.193,35,5.9,"mw","iscgem803625","Andreanof Islands, Aleutian Islands, Alaska","earthquake"
278,"1969-10-22 7:12:08",-4.772,152.593,65,5.7,"mw","iscgem803637","New Britain region, Papua New Guinea","earthquake"
279,"1969-10-22 10:21:53",-18.167,-71.411,25,5.7,"mw","iscgem803643","off the coast of Tarapaca, Chile","earthquake"
280,"1969-10-22 22:51:33",34.609,-121.492,10,5.8,"mw","iscgem803657","offshore Central California","earthquake"
281,"1969-10-24 0:46:14",52.324,-168.696,27.1,5.6,"mw","iscgem803704","Fox Islands, Aleutian Islands, Alaska","earthquake"
282,"1969-10-25 12:03:49",43.923,147.919,45,5.6,"mw","iscgem803758","Kuril Islands","earthquake"
283,"1969-10-26 6:38:04",-16.167,-173.704,115,5.8,"mw","iscgemsup803791","Tonga","earthquake"
284,"1969-10-26 15:36:52",44.813,17.339,15,6.1,"mw","iscgem803808","Bosnia and Herzegovina","earthquake"
285,"1969-10-26 21:39:20",-53.449,23.581,20,6.3,"mw","iscgem803822","south of Africa","earthquake"
286,"1969-10-27 8:10:58",44.854,17.253,15,6.1,"mw","iscgem803833","Bosnia and Herzegovina","earthquake"
287,"1969-10-31 6:43:23",45.513,151.004,45,5.6,"mw","iscgem803954","Kuril Islands","earthquake"
288,"1969-10-31 11:33:04",51.279,-178.975,30,6.6,"mw","iscgem803964","Andreanof Islands, Aleutian Islands, Alaska","earthquake"
289,"1969-11-01 11:08:24",23.148,-107.988,10,6.6,"mw","iscgem801757","Gulf of California","earthquake"
290,"1969-11-05 17:54:12",34.589,-121.428,10,6,"mw","iscgem801913","offshore Central California","earthquake"
291,"1969-11-06 20:20:18",51.064,-178.779,25,6,"mw","iscgem801961","Andreanof Islands, Aleutian Islands, Alaska","earthquake"
292,"1969-11-07 18:34:06",27.793,60.043,75,6.6,"mw","iscgem802001","southeastern Iran","earthquake"
293,"1969-11-08 1:41:41",-16.298,167.586,15,5.7,"mw","iscgem802012","Vanuatu","earthquake"
294,"1969-11-11 15:23:59",-5.765,151.541,65,5.6,"mw","iscgem802172","New Britain region, Papua New Guinea","earthquake"
295,"1969-11-12 19:09:03",52.92,-168.327,50,5.8,"mw","iscgem802215","Fox Islands, Aleutian Islands, Alaska","earthquake"
296,"1969-11-13 7:51:30",-27.837,-71.794,21.4,6,"mw","iscgem802240","offshore Atacama, Chile","earthquake"
297,"1969-11-20 23:46:11",56.404,-153.565,15,5.7,"mw","iscgem802485","Kodiak Island region, Alaska","earthquake"
298,"1969-11-21 2:05:38",2.005,94.489,25,7.6,"mw","iscgem802491","off the west coast of northern Sumatra","earthquake"
299,"1969-11-22 23:09:40",57.65,163.554,35,7.4,"mw","iscgem802552","near the east coast of the Kamchatka Peninsula, Russia","earthquake"
300,"1969-11-24 17:23:20",37.118,71.665,115.1,6.1,"mw","iscgem802628","Tajikistan","earthquake"
301,"1969-11-24 22:51:49",56.106,-153.864,17.8,6,"mw","iscgem802635","Kodiak Island region, Alaska","earthquake"
302,"1969-11-26 12:44:06",-16.841,167.834,25,6,"mw","iscgem802688","Vanuatu","earthquake"
303,"1969-12-01 20:35:03",-59.825,-28.582,140,5.8,"mw","iscgem800589","South Sandwich Islands region","earthquake"
304,"1969-12-01 22:13:55",16.78,-60.698,30,5.9,"mw","iscgem800594","Guadeloupe region, Leeward Islands","earthquake"
305,"1969-12-02 17:57:04",8.187,126.286,97.2,5.8,"mw","iscgem800626","Mindanao, Philippines","earthquake"
306,"1969-12-04 8:50:24",40.726,144.715,29.1,5.7,"mw","iscgem800688","off the east coast of Honshu, Japan","earthquake"
307,"1969-12-08 5:04:22",1.734,127.282,115,5.6,"mw","iscgem800842","Halmahera, Indonesia","earthquake"
308,"1969-12-10 19:54:03",-15.071,166.98,20,6.2,"mw","iscgem800910","Vanuatu","earthquake"
309,"1969-12-13 3:19:57",0.909,-28.097,17.8,5.6,"mw","iscgem801007","central Mid-Atlantic Ridge","earthquake"
310,"1969-12-13 4:03:56",1.354,126.408,45,5.6,"mw","iscgem801009","Molucca Sea","earthquake"
311,"1969-12-14 2:42:10",1.956,126.827,35,6.1,"mw","iscgem801038","Molucca Sea","earthquake"
312,"1969-12-14 18:37:08",8.142,58.377,10,5.8,"mw","iscgem801054","Carlsberg Ridge","earthquake"
313,"1969-12-18 13:32:07",46.254,142.423,345,6.3,"mw","iscgem801176","Sakhalin, Russia","earthquake"
314,"1969-12-21 10:18:02",28.188,130.655,20,5.6,"mw","iscgem801290","Ryukyu Islands, Japan","earthquake"
315,"1969-12-23 13:22:55",57.15,163.178,30,5.9,"mw","iscgem801354","near the east coast of the Kamchatka Peninsula, Russia","earthquake"
316,"1969-12-25 21:32:31",15.648,-59.694,20,7.2,"mw","iscgem801426","east of Dominica, Leeward Islands","earthquake"
317,"1969-12-25 22:26:14",15.771,-59.783,20,5.6,"mw","iscgem801438","east of Guadeloupe, Leeward Islands","earthquake"
318,"1969-12-25 22:31:06",16.062,-59.854,20,6.1,"mw","iscgem801439","east of Guadeloupe, Leeward Islands","earthquake"
319,"1969-12-26 0:18:24",55.109,-160.395,39.8,5.6,"mw","iscgem801452","Alaska Peninsula","earthquake"
320,"1969-12-27 14:03:04",16.086,-59.65,20,5.7,"mw","iscgem801573","east of Guadeloupe, Leeward Islands","earthquake"
321,"1969-12-28 4:53:11",43.373,147.809,28.8,5.7,"mw","iscgem801591","Kuril Islands","earthquake"
322,"1969-12-29 0:51:50",16.094,-59.753,23.8,5.9,"mw","iscgem801638","east of Guadeloupe, Leeward Islands","earthquake"
323,"1969-12-31 19:01:56",28.532,129.075,25,6.3,"mw","iscgem801741","Ryukyu Islands, Japan","earthquake"
324,"1970-01-01 17:11:00",-29.4,-177.169,35,5.6,"mw","iscgem799588","Kermadec Islands, New Zealand","earthquake"
325,"1970-01-04 17:00:41",24.185,102.543,11.3,7.1,"mw","iscgem799712","Yunnan, China","earthquake"
326,"1970-01-05 11:49:10",23.984,102.732,15,5.9,"mw","iscgem799745","Yunnan, China","earthquake"
